t,Global_Disaster_Total,Global_Holidays_Average,Global_Holidays_Total,PT_Animal-Assisted Interventions,PT_Antidepressants,PT_Antipsychotic Medications,PT_Behavioral Activation Therapy,PT_Benzodiazepines,PT_Biofeedback Devices,PT_Brain Stimulation Technologies,PT_Brain-Computer Interface,PT_Cognitive Behavioral Therapy,PT_Cognitive Enhancement Programs,PT_Cognitive Technologies,PT_Creative Arts Therapies,PT_Dietary Interventions & Supplements,PT_Digital Health Tools,PT_Digital Imaging Technologies for Brain Scanning,PT_Electroencephalography,PT_Exposure Therapy,PT_Expressive Writing & Journaling,PT_Eye Movement Desensitization and Reprocessing,PT_Genetic Testing,PT_Interpersonal Psychotherapy,PT_Meditation and Relaxation Techniques,PT_Metaverse,PT_Mindfulness-Based Stress Reduction,PT_Mood Stabilizers,PT_Neurocognitive Training,PT_Neurofeedback Systems,PT_Neuromodulation Techniques,PT_Neuroprotective Agents,PT_Peer Support Programs & Online Communities,PT_Personalized Medicine,PT_Privacy-Preserving AI in Digital Mental Health,PT_Psychoeducation Programs,PT_Psychophysiological Metrics for Treatment Response,PT_Regenerative Medicine Approaches,PT_Resting-state Functional Magnetic Resonance Imaging,PT_Selective Serotonin Reuptake Inhibitors,PT_Social Skills Training,PT_Stem Cell Therapy for Neurological Disorders,PT_Traditional & Alternative Medicine Approaches,PT_Transcranial Magnetic Stimulation,PT_Trauma-Focused CBT,PT_Virtual Reality Exposure Therapy,PT_Voxel-based Lesion-Symptom Mapping,RMD_Anorexia nervosa,RMD_Antisocial Personality Disorder,RMD_Autosarcophagy,RMD_Avoidant Personality,RMD_Boanthropy,RMD_Body Integrity Dysphoria,RMD_Brief Psychotic,RMD_Capgras,RMD_Childhood Disintegrative Disorder,RMD_Circadian Rhythm Sleep-Wake,RMD_Cyclothymic,RMD_Delusional,RMD_Dementia pugilistica,RMD_Diogenes,RMD_Disinhibited Social Engagement,RMD_Dissociative Fugue,RMD_Ekbom,RMD_Erotomanic,RMD_Factitious,RMD_Fregoli Delusion,RMD_Ganser,RMD_Hallucinogen-Induced Psychotic,RMD_Histrionic Personality,RMD_Hypergraphia,RMD_Hyperthymesia,RMD_Impulse Control,RMD_Intermetamorphosis,RMD_Kleine-Levin,RMD_Kleptomania,RMD_Landau-Kleffner,RMD_Narcissistic Personality,RMD_Olfactory Reference,RMD_Othello,RMD_Palilalia,RMD_Paramnesia,RMD_Postpartum Psychosis,RMD_Psychogenic Amnesia,RMD_Pyromania,RMD_Reactive Attachment,RMD_Reduplicative Paramnesia,RMD_Rumination,RMD_Savant,RMD_Schizoaffective,RMD_Schizotypal Personality,RMD_Selective Mutism,RMD_Stendhal,RMD_Walking Corpse,RMD_koro
-001-12,33.25614356994629,1.224526286125183,43.96038627624512,21.4680814743042,140.6969451904297,73.60705947875977,64.17102813720703,69.08171463012695,1.331941843032837,0.4766044467687607,28.851338386535645,53.46588134765625,0.07734579592943192,29.264716148376465,20.106124877929688,0.30117350816726685,60.81149673461914,0.6243614256381989,64.9213981628418,18.54891014099121,2.4204519987106323,9.771054744720459,10.52818489074707,13.618517398834229,5.789795160293579,159.6057586669922,38.81857490539551,127.64362335205078,3.0794602632522583,0.6683480441570282,11.268810749053955,10.003390312194824,0.011717236135154963,150.28887939453125,7.390465497970581,2.584878087043762,6.53790283203125,3.2256741523742676,30.162044525146484,41.74623489379883,0.20252356678247452,7.535271406173706,52.69789123535156,85.49518585205078,8.454140186309814,8.558816909790039,0.6730107665061951,106.03576278686523,58.0170783996582,7.511221408843994,61.36744499206543,37.76431083679199,18.797956466674805,54.924095153808594,34.41085243225098,31.087559700012207,2.0402904748916626,104.76987838745117,102.03462982177734,24.99510097503662,49.52614402770996,10.681234359741211,32.261648178100586,62.47705078125,35.997671127319336,101.18721008300781,36.79658508300781,23.7422456741333,78.96847152709961,30.792038917541504,14.525343894958496,86.65632629394531,23.894145011901855,4.012425184249878,12.016108989715576,63.5372257232666,2.6896010637283325,47.30955505371094,65.19916915893555,58.725162506103516,76.5198974609375,12.448883533477783,33.90761756896973,74.27790069580078,52.80770301818848,45.868722915649414,19.258051872253418,60.7715950012207,94.39115524291992,136.0999298095703,38.62051773071289,88.13759994506836,52.184064865112305,13.047664165496826,19.373001098632812
0000-01,33.849815368652344,1.2329508066177368,44.214908599853516,22.346416473388672,146.08354949951172,76.92204284667969,77.76886749267578,73.76984786987305,1.3736839890480042,0.4220157563686371,27.914926528930664,58.14217185974121,0.08073801174759865,28.83649253845215,22.733468055725098,0.40670208632946014,66.97441482543945,0.6475859880447388,57.91741180419922,21.211181640625,2.5900031328201294,10.067269325256348,11.077801704406738,13.76595687866211,6.664606094360352,203.49099731445312,43.93257141113281,154.76313018798828,3.3101794719696045,0.6913890242576599,12.16808271408081,10.571463108062744,0.013897918164730072,175.4693832397461,7.529328346252441,2.7191967964172363,7.455430507659912,3.5466630458831787,35.451194763183594,36.276079177856445,0.2094711810350418,8.153865337371826,75.63908386230469,88.74635696411133,9.84639835357666,8.867630004882812,0.7094779312610626,107.41729736328125,61.45596122741699,8.2318434715271,68.88949584960938,41.74501037597656,17.93381118774414,61.248104095458984,37.98748970031738,32.33023643493652,2.2096076011657715,105.75661849975586,125.27655792236328,30.43193531036377,50.61263465881348,13.64680290222168,33.818885803222656,65.12461471557617,36.84882736206055,103.95687103271484,35.439292907714844,24.959806442260742,86.38572692871094,31.585389137268066,15.032411098480225,99.09292984008789,23.497990608215332,4.351012706756592,13.712018966674805,63.75533485412598,2.698877215385437,56.23705863952637,77.49520874023438,61.06176567077637,75.6649284362793,14.253827571868896,35.767316818237305,79.5495834350586,53.745849609375,43.85577392578125,22.77098560333252,66.14724731445312,88.83263778686523,145.18382263183594,45.51348876953125,91.54623794555664,53.640764236450195,14.019309043884277,22.430673599243164
0000-02,34.248374938964844,1.2424370050430298,44.57575988769531,29.187829971313477,151.0855941772461,77.11597061157227,84.26261901855469,75.32207489013672,1.388132393360138,0.5055711567401886,31.61113452911377,67.82629776000977,0.09859399497509003,25.361186027526855,21.498607635498047,0.47521133720874786,83.35313415527344,0.640249103307724,52.53627586364746,19.81902027130127,2.5120588541030884,10.216347217559814,11.33258581161499,14.835090160369873,5.9183220863342285,220.91139221191406,40.8597469329834,179.52857208251953,3.087628483772278,0.6959048807621002,12.581767082214355,10.410479068756104,0.013768487144261599,150.7223892211914,8.646824836730957,2.5834282636642456,7.45510721206665,3.2600029706954956,28.815800666809082,41.79208564758301,0.2979287952184677,8.290945529937744,61.2090950012207,100.00106048583984,9.423324584960938,9.106053829193115,0.8758565783500671,98.2257194519043,60.8637809753418,7.651881456375122,72.36918640136719,40.965993881225586,18.403406143188477,61.41554069519043,38.34601020812988,30.65658664703369,2.2781615257263184,102.90145874023438,120.43586349487305,24.109198570251465,53.52705192565918,14.089220523834229,35.79377746582031,63.99222183227539,36.56854248046875,104.34780883789062,30.529149055480957,22.097580909729004,82.55471801757812,31.10476303100586,14.076740264892578,83.41063690185547,23.63547992706299,4.791406631469727,14.207229137420654,63.550235748291016,2.6135361194610596,63.54536247253418,64.71685791015625,54.10617256164551,73.31034469604492,14.679741859436035,36.23556709289551,81.20801162719727,51.150245666503906,48.407188415527344,20.08253765106201,69.23009490966797,88.90813446044922,151.324462890625,44.629085540771484,93.37761688232422,59.47859764099121,14.078031539916992,23.011789321899414
0000-03,32.8692626953125,1.2141380310058594,43.62849044799805,18.361971855163574,125.52547836303711,65.69590377807617,29.337233543395996,63.70069122314453,1.2056200504302979,0.4730899780988693,24.842875480651855,60.21244812011719,0.06938614696264267,24.362911224365234,13.82041883468628,0.3357223719358444,39.61970329284668,0.5696957409381866,42.34295654296875,13.626686573028564,1.949878752231598,9.351183891296387,9.467644214630127,13.49190616607666,4.812171220779419,79.0985336303711,41.557621002197266,81.52673721313477,2.7107845544815063,0.5910137295722961,8.87059497833252,10.154664039611816,0.0051656910218298435,159.7091293334961,4.989348649978638,2.148153305053711,5.337743759155273,3.4722238779067993,31.20158290863037,39.002920150756836,0.18727892637252808,5.939575672149658,35.83298301696777,88.17647933959961,6.731655597686768,8.77370309829712,0.8347930014133453,88.84704971313477,59.33341598510742,6.099351167678833,46.62615776062012,35.20785331726074,18.714472770690918,55.719343185424805,32.012542724609375,28.337571144104004,2.099109172821045,97.91732788085938,68.71835708618164,22.905542373657227,44.360694885253906,11.643045425415039,30.92281723022461,55.75669288635254,29.85053062438965,90.2853775024414,30.71747589111328,21.454408645629883,64.75311660766602,28.698196411132812,15.417475700378418,72.08866119384766,20.719810485839844,3.68433678150177,10.073599815368652,59.86755180358887,2.6923292875289917,45.67971992492676,59.65134811401367,55.125986099243164,62.459177017211914,7.955988883972168,30.18080425262451,64.71952819824219,50.66773223876953,43.36737251281738,18.68178939819336,52.45659255981445,85.34577178955078,119.3913688659668,32.18892288208008,81.73860931396484,45.0438117980957,10.893073081970215,18.048449516296387
0000-04,33.23957633972168,1.2499140501022339,44.763057708740234,25.031773567199707,152.04971313476562,76.78307723999023,68.96741104125977,75.28716278076172,1.4005010724067688,0.555953860282898,28.01349639892578,65.91584777832031,0.09641943871974945,31.348179817199707,23.370259284973145,0.3567691296339035,82.48286819458008,0.658911406993866,73.66077041625977,21.29683208465576,2.608654499053955,10.55002498626709,10.791304111480713,13.91453742980957,6.361867666244507,183.18841552734375,38.56519889831543,145.6616439819336,3.497811794281006,0.7241333723068237,12.076894283294678,10.479445457458496,0.012964013498276472,164.96129608154297,7.011672496795654,2.496447801589966,7.256161689758301,3.229819416999817,27.328571319580078,53.05897903442383,0.29805001616477966,8.761752128601074,67.82353210449219,88.30459213256836,9.83879566192627,9.20225477218628,0.9428794980049133,119.92558670043945,60.71357345581055,8.412363529205322,70.6677360534668,38.01615905761719,19.781660079956055,58.706298828125,38.393131256103516,30.968335151672363,2.101215958595276,110.76518249511719,122.8962287902832,31.70908260345459,50.71973419189453,12.296728134155273,34.1674919128418,66.890625,38.986900329589844,106.5705795288086,43.81309700012207,27.575078010559082,94.14621353149414,30.86419677734375,16.412376403808594,106.56214141845703,25.542003631591797,4.443450212478638,13.605937957763672,68.38199234008789,3.0133302211761475,56.968482971191406,77.21500015258789,64.88781356811523,83.45831298828125,13.815486907958984,35.49477958679199,78.18356323242188,56.48381423950195,49.7224063873291,22.937647819519043,67.50833129882812,99.30984878540039,150.9459457397461,43.2150936126709,91.09831237792969,54.333452224731445,14.898031234741211,17.781912803649902
0000-05,33.79267883300781,1.2432075142860413,44.507591247558594,17.819175720214844,121.83136367797852,70.31258773803711,39.57257270812988,61.35593605041504,1.1567058563232422,0.4215088486671448,28.04195499420166,70.81156158447266,0.06725514680147171,18.72676181793213,16.151799201965332,0.33007343113422394,35.83574676513672,0.5473722517490387,45.19138717651367,13.905443668365479,2.0504672527313232,7.939050197601318,8.853213787078857,14.467499256134033,4.559119939804077,109.54366302490234,36.6023006439209,104.70816040039062,2.3739089965820312,0.5892188251018524,9.33790922164917,10.593182563781738,0.012300590518862009,127.50039672851562,5.532238960266113,2.260305404663086,5.338543176651001,2.8543355464935303,23.446672439575195,28.904218673706055,0.236149400472641,6.674423694610596,37.251827239990234,89.0282211303711,6.489583730697632,8.098973274230957,0.8896280229091644,90.93634414672852,59.374935150146484,5.5653674602508545,48.460845947265625,29.71420192718506,18.36842918395996,53.356706619262695,31.048583030700684,30.082945823669434,1.900292992591858,100.54687118530273,71.39564514160156,20.91694164276123,45.37539100646973,8.727811813354492,30.31300163269043,56.24482727050781,35.88242530822754,95.36749267578125,29.21181011199951,22.53854751586914,56.45437812805176,27.9661283493042,12.387135982513428,57.43784523010254,22.684123992919922,3.5877959728240967,10.033607959747314,63.3216495513916,2.5382529497146606,51.29086685180664,44.82096862792969,50.12357139587402,63.02072715759277,7.994912624359131,30.828805923461914,67.38185119628906,50.1400260925293,46.18071174621582,19.426398277282715,49.66632080078125,76.0771484375,119.1651496887207,33.92665672302246,83.00634384155273,48.893104553222656,10.136631965637207,20.24949073791504
0000-06,34.369361877441406,1.2761189937591553,45.75703239440918,12.310549259185791,108.12520980834961,64.0689926147461,20.956645011901855,53.48003578186035,1.031729519367218,0.7109047472476959,23.657142639160156,67.95174789428711,0.07027901709079742,16.600547790527344,11.551732063293457,0.3204524517059326,26.050952911376953,0.4574730694293976,35.455644607543945,10.587631225585938,1.5966333746910095,8.611264705657959,7.331000804901123,15.38719892501831,3.6972864866256714,67.94359588623047,36.057899475097656,89.29257583618164,2.1995769739151,0.5284188091754913,7.758018255233765,10.94407844543457,0.012423340696841478,136.85799407958984,4.333814859390259,1.913837194442749,4.095989227294922,2.9207022190093994,20.902771949768066,29.86963653564453,0.2720586508512497,4.862620115280151,24.023916244506836,100.05956649780273,5.298651933670044,7.6822545528411865,1.2050129175186157,81.26745986938477,65.92156219482422,4.4559407234191895,38.83317184448242,26.744091033935547,18.993645668029785,50.49732780456543,28.083308219909668,28.764978408813477,1.7175262570381165,97.04066848754883,50.43930625915527,24.881823539733887,42.6248779296875,7.737881422042847,27.484368324279785,51.485008239746094,32.23814582824707,87.17098236083984,25.78848171234131,22.004283905029297,46.273019790649414,26.68739414215088,14.993717193603516,51.77021598815918,20.77635955810547,2.966563582420349,8.412923336029053,61.807729721069336,2.5296744108200073,57.28864669799805,42.59836196899414,51.56741523742676,55.51562690734863,4.902012348175049,28.4677734375,60.32170486450195,50.06131172180176,48.06125450134277,22.447420120239258,42.0088005065918,72.02250671386719,107.1528549194336,27.656917572021484,78.38711929321289,44.05729103088379,9.164080142974854,16.927383422851562
0000-07,34.03827476501465,1.2308001518249512,44.13914108276367,16.583043098449707,130.91859436035156,78.02709579467773,59.45326232910156,67.78943634033203,1.2305938005447388,0.5717958807945251,25.52205753326416,55.541175842285156,0.0854736976325512,24.78154945373535,19.478256225585938,0.3938961923122406,57.488380432128906,0.5838856101036072,51.07194519042969,20.53106117248535,2.474342703819275,9.804025650024414,8.706065654754639,14.228363990783691,5.885641574859619,179.04627990722656,38.490142822265625,170.0828094482422,2.806704521179199,0.6513980627059937,10.657660961151123,10.10831356048584,0.011268005706369877,145.9992904663086,8.146424293518066,2.34218430519104,6.570248603820801,3.263027548789978,25.76943016052246,49.41164016723633,0.2762581557035446,6.948224782943726,65.91985702514648,95.74824142456055,8.411774158477783,8.492042541503906,0.841390460729599,113.69215393066406,60.947343826293945,8.308418273925781,60.47245788574219,33.50349807739258,18.146700859069824,56.82821846008301,35.43737983703613,32.10651969909668,1.9799595475196838,106.89457702636719,103.17288970947266,27.943973541259766,48.55301856994629,10.299051761627197,30.854191780090332,64.17035293579102,37.86810874938965,104.29226303100586,37.32736778259277,25.94486427307129,72.35913848876953,31.181774139404297,16.39563751220703,82.74921035766602,24.245089530944824,3.699210047721863,12.479980945587158,64.47189712524414,2.4966936111450195,55.79386520385742,64.44473266601562,60.816246032714844,73.16742324829102,12.277688026428223,34.658363342285156,76.25420379638672,54.41389465332031,46.75891876220703,20.797882080078125,60.00703239440918,91.58885192871094,138.40902709960938,41.84234619140625,88.47926712036133,50.28553771972656,12.51064682006836,21.9022274017334
0000-08,33.35470199584961,1.2203733325004578,43.85555458068848,15.35624361038208,119.69916152954102,68.85429382324219,37.13868522644043,60.254648208618164,1.1532028317451477,0.4999941736459732,26.220043182373047,67.1678695678711,0.06126565858721733,20.669440269470215,16.431001663208008,0.26549625396728516,37.55816459655762,0.5685257315635681,30.606104850769043,13.661203384399414,1.8499812483787537,8.769296646118164,9.20307731628418,13.702297687530518,4.48280668258667,127.85974884033203,36.97586441040039,122.90872192382812,2.519694685935974,0.6030821204185486,9.834774017333984,10.295310020446777,0.012636982835829258,155.53640747070312,6.943889856338501,2.6179399490356445,5.450996160507202,3.2868151664733887,27.591275215148926,23.966053009033203,0.22510499507188797,6.2372517585754395,32.595998764038086,85.00129699707031,6.409147024154663,8.333471298217773,0.8364815711975098,81.42330169677734,62.68921661376953,6.1761064529418945,49.42236137390137,34.90985107421875,17.781660079956055,52.470449447631836,32.01550483703613,30.805760383605957,1.9722487330436707,96.1680679321289,76.37836074829102,27.56049633026123,47.245887756347656,9.840079307556152,29.88858413696289,56.1357479095459,32.839250564575195,91.74564743041992,25.09047794342041,21.781468391418457,62.53939437866211,29.654369354248047,11.86135721206665,70.4695053100586,21.36867904663086,3.358547806739807,10.780106544494629,59.39488983154297,2.384021759033203,49.709611892700195,58.32801818847656,48.76580810546875,65.88642883300781,7.9017956256866455,31.20560359954834,68.73014450073242,49.53923034667969,44.33429145812988,21.251544952392578,51.10703468322754,79.56853866577148,122.30307388305664,33.553340911865234,84.04690170288086,49.61575126647949,10.940154075622559,17.547948837280273
0000-09,33.88815498352051,1.244857907295227,44.63399314880371,15.748099327087402,131.95970153808594,68.55131149291992,40.59402656555176,65.71460342407227,1.193104863166809,0.5887553989887238,25.52619457244873,64.00082015991211,0.08105365559458733,26.37106990814209,16.385518074035645,0.3764915019273758,49.38271713256836,0.5356020331382751,79.10392761230469,15.749478816986084,2.1265549659729004,10.377922058105469,9.198309421539307,13.894286155700684,5.146467924118042,83.40041732788086,37.879018783569336,78.47375106811523,3.0347588062286377,0.5991176664829254,9.165675163269043,10.82034683227539,0.011398233007639647,146.48381805419922,4.02383828163147,2.0565918684005737,5.701024532318115,3.048412322998047,24.758872032165527,61.70971488952637,0.26295262575149536,6.589428186416626,45.76297187805176,91.69968795776367,7.487923622131348,8.274163246154785,0.9305090308189392,102.93204116821289,61.760066986083984,6.628931283950806,51.57767868041992,30.10380268096924,18.347311973571777,52.75522041320801,33.37143898010254,29.074337005615234,1.84501051902771,104.4609146118164,80.85337829589844,26.786240577697754,44.43448066711426,9.286017894744873,30.58246898651123,59.04442596435547,33.56101417541504,95.46023178100586,38.90921592712402,23.227147102355957,65.95511245727539,28.45681858062744,16.0540189743042,72.85375213623047,22.76193332672119,3.370445966720581,10.620764255523682,63.228864669799805,2.943727493286133,58.09535789489746,57.14955139160156,68.0802116394043,68.23171615600586,9.578174114227295,31.562829971313477,67.0760269165039,55.39296913146973,47.005231857299805,19.577994346618652,52.74272155761719,92.43875885009766,127.4588851928711,35.59872055053711,83.53109359741211,44.298627853393555,11.729496002197266,19.82164478302002
0000-10,34.19712257385254,1.235933244228363,44.29292297363281,22.95608901977539,129.18285369873047,70.51667022705078,48.39188766479492,63.801204681396484,1.2263961434364319,0.4341035783290863,28.03881072998047,58.96451950073242,0.07576773688197136,20.335126876831055,16.595587730407715,0.35433758795261383,42.40606117248535,0.5631986260414124,53.24378967285156,14.498312950134277,2.049846053123474,8.665357112884521,9.670732498168945,14.254517078399658,4.932116746902466,131.10872650146484,38.401193618774414,120.00117492675781,2.659554362297058,0.642033576965332,10.413878917694092,10.456712245941162,0.010564934927970171,134.20250701904297,6.372400999069214,2.327833652496338,5.531682729721069,3.113462448120117,27.08460807800293,37.566993713378906,0.24571479856967926,6.439258575439453,39.34547424316406,93.47945404052734,7.195623159408569,7.922983646392822,0.7687453031539917,91.73716735839844,59.98126792907715,5.5816779136657715,56.12719917297363,32.362037658691406,17.898619651794434,54.876508712768555,33.068227767944336,30.6743221282959,1.9907097816467285,101.22479629516602,82.06303405761719,22.34397792816162,48.648277282714844,10.758788108825684,32.24205207824707,57.786376953125,35.91886329650879,96.58694076538086,28.504995346069336,24.112065315246582,62.16312789916992,28.764260292053223,15.5383882522583,63.07292366027832,23.14793109893799,4.111327409744263,11.161038398742676,62.46064567565918,2.366089105606079,49.788557052612305,49.628021240234375,55.678937911987305,65.28633117675781,8.605056762695312,32.45088577270508,72.16929244995117,51.769710540771484,46.535037994384766,20.586851119995117,54.495094299316406,82.0012321472168,128.70770263671875,36.024234771728516,87.38811111450195,52.020320892333984,11.254839897155762,22.1481294631958
